700.048	1	1560.53	1000024	62	197.232	-2.75753	0.262743	321.448	144.2	0.9124	2.4432	32	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	1
2	1	1	2
3	1	1	3
700.048	-1	405.503	-1000024	62	180.61	-1.44819	-2.83068	31.9578	55.171	0.501233	1.15565	32	1	1	1	-1	138.761	0.000251723	-2.83085	-1.44837	3	1	0	2	3	10	
0	0	0	0
700.048	1	754.838	1000024	62	259.468	-1.73007	2.36025	2.71529	2.5182	0.733216	1.4706	31	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0
700.048	-1	897.611	-1000024	62	279.44	-1.83494	-0.203184	26.17	20.41	0.78854	1.62606	31	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0
700.048	1	822.99	1000024	62	822.986	-0.00322564	-0.457569	4.724	4.0183	0.761708	1.5434	34	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	1
2	1	1	2
3	1	2	1
4	1	2	1
5	1	3	1
6	1	3	1
7	1	4	1
8	1	4	1
9	1	4	2
10	1	4	3
11	1	6	1
12	1	6	1
13	1	6	2
14	1	6	2
15	1	6	3
16	1	6	3
17	1	6	3
18	1	6	4
700.048	-1	350.4	-1000024	62	149.204	1.49814	-0.927559	198.168	395.91	0.447598	1.11827	36	1	1	1	-1	164.443	0.000268404	-0.927291	1.49814	18	1	0	2	11	3	
1	1	2	1
2	1	2	2
3	1	2	3
4	1	6	2
5	1	6	3
6	1	6	3
7	1	6	6
8	1	6	6
9	1	6	8
700.048	1	961.491	1000024	62	157.007	-2.49861	1.82665	715.562	520.99	0.808424	1.69894	35	1	1	1	1	198.951	0.000684683	1.8264	-2.49925	9	1	0	2	7	0	
0	0	0	0
700.048	-1	3500.09	-1000024	62	339.41	3.02412	-2.35389	227.375	45.477	0.980579	5.09881	42	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	1
2	1	1	2
3	1	2	1
4	1	2	1
5	1	2	2
6	1	2	3
7	1	4	1
8	1	4	1
9	1	4	2
10	1	4	3
11	1	4	3
12	1	4	3
13	1	6	1
700.048	1	1220.16	1000024	62	379.546	1.83579	0.141956	146.472	84.036	0.86738	2.00946	39	1	1	1	1	589.411	0.000169659	0.141845	1.83592	12	1	0	2	9	7	
1	1	1	1
2	1	1	2
3	1	1	3
4	1	3	1
5	1	3	1
6	1	3	1
7	1	3	1
8	1	4	1
9	1	4	1
10	1	4	2
11	1	4	3
12	1	6	1
13	1	6	1
14	1	6	2
15	1	6	2
16	1	6	3
17	1	6	4
18	1	6	5
19	1	6	5
20	1	6	6
700.048	1	355.935	1000024	62	148.31	-1.52205	-0.477202	253.79	499.15	0.453225	1.12184	43	1	1	1	1	143.47	0.000170816	-0.477344	-1.52196	20	1	0	2	13	1	
0	0	0	0
700.048	-1	200.062	-1000024	62	167.22	0.616909	2.58874	2.60697	9.1222	0.274783	1.04003	43	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0
700.048	1	354.204	1000024	62	139.972	-1.58003	-2.76745	1.70098	3.3618	0.451471	1.12072	33	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	1
2	1	1	2
3	1	1	3
4	1	2	1
700.048	-1	1057.02	-1000024	62	412.196	-1.59446	1.96615	49.2355	32.608	0.833732	1.81104	37	1	1	1	-1	330.968	0.000124834	1.96605	-1.59439	4	1	0	2	4	12	
1	1	1	1
2	1	1	2
3	1	1	3
4	1	1	4
700.048	1	356.852	1000024	62	322.567	0.457068	1.05388	26.0362	51.076	0.454152	1.12243	44	1	1	1	1	50.0986	0.00211404	1.05599	0.457225	4	1	0	2	4	9	
1	1	1	1
2	1	1	2
3	1	1	3
4	1	1	4
700.048	-1	545.467	-1000024	62	312.88	1.15419	-2.30533	40.3299	51.759	0.614632	1.26773	44	1	1	1	-1	83.0162	0.000772512	-2.30609	1.15431	4	1	0	2	4	6	
1	1	1	1
2	1	1	2
3	1	1	3
4	1	1	4
5	1	1	4
6	1	3	1
7	1	3	1
700.048	-1	474.117	-1000024	62	381.045	0.685437	0.582862	42.1949	62.302	0.56076	1.20776	41	1	1	1	-1	169.577	0.000538521	0.582328	0.68537	7	1	0	2	5	9	
1	1	1	1
2	1	1	2
3	1	1	3
4	1	1	4
5	1	1	4
6	1	3	1
7	1	3	1
8	1	3	2
9	1	3	3
10	1	3	4
11	1	5	1
12	1	5	1
13	1	5	2
14	1	5	2
15	1	5	3
16	1	5	4
17	1	5	5
18	1	5	6
700.048	1	286.409	1000024	62	283.052	-0.153861	0.58214	120.362	294.19	0.378663	1.08046	48	1	1	1	1	288.243	0.000604805	0.582164	-0.153257	16	1	0	2	14	0	
1	1	1	1
2	1	1	2
3	1	1	3
4	1	1	4
5	1	3	1
6	1	3	1
7	1	3	2
8	1	3	2
700.048	-1	296.546	-1000024	62	296.451	-0.0252834	-2.67349	37.7939	89.219	0.390055	1.08602	48	1	1	1	-1	416.071	0.000233058	-2.67331	-0.025434	8	1	0	2	6	8	
1	1	1	1
2	1	1	2
3	1	1	4
4	1	3	1
5	1	3	1
6	1	3	2
7	1	3	2
8	1	3	2
9	1	3	3
10	1	5	1
11	1	5	1
12	1	5	2
13	1	5	2
700.048	1	1160.99	1000024	62	662.497	-1.16051	-2.25603	122.385	73.795	0.856367	1.9366	49	1	1	1	1	651.524	0.000115558	-2.25608	-1.16041	13	1	0	2	8	2	
1	1	1	1
2	1	1	2
3	1	1	3
4	1	2	1
5	1	2	2
6	1	4	1
7	1	4	1
8	1	4	1
9	1	4	1
10	1	4	2
11	1	4	3
12	1	6	1
13	1	6	2
14	1	6	3
15	1	6	3
16	1	6	4
17	1	6	4
18	1	6	5
19	1	6	5
20	1	6	5
21	1	6	6
22	1	6	7
23	1	6	8
700.048	-1	1841.57	-1000024	62	674.163	-1.66272	0.826968	346.717	131.8	0.934741	2.81429	49	1	1	1	-1	754.71	5.82733e-05	0.826964	-1.66278	21	1	0	2	16	1	
1	1	1	1
2	1	1	2
3	1	1	3
4	1	1	4
700.048	1	680.586	1000024	62	540.955	0.703877	-1.51843	23.8072	24.488	0.69707	1.39469	45	1	1	1	-1	2924.11	0.000197528	-1.51862	0.703822	4	1	0	2	4	9	
1	1	1	1
2	1	1	2
3	1	1	3
4	1	1	4
5	1	3	1
6	1	3	1
7	1	3	1
8	1	3	1
9	1	3	2
10	1	3	2
11	1	3	3
12	1	3	4
13	1	5	1
14	1	5	1
15	1	5	1
16	1	5	2
17	1	5	2
18	1	5	3
19	1	5	4
20	1	5	5
21	1	5	6
700.048	-1	772.569	-1000024	62	758.516	0.192198	0.467522	378.942	343.37	0.741032	1.48927	50	1	1	1	-1	853.183	0.000182231	0.467606	0.19236	20	1	0	2	14	0	
1	1	1	1
2	1	1	2
3	1	1	3
4	1	1	4
5	1	3	1
6	1	3	1
7	1	3	2
8	1	3	2
9	1	3	3
10	1	3	4
11	1	5	1
12	1	5	1
13	1	5	2
14	1	5	2
15	1	5	3
16	1	5	4
17	1	5	5
18	1	5	6
700.048	1	983.403	1000024	62	967.106	-0.183326	-0.648645	152.839	108.8	0.814666	1.72435	38	1	1	1	1	1021.31	9.45489e-05	-0.648726	-0.183374	17	1	0	2	14	0	
1	1	1	1
2	1	1	2
3	1	1	4
4	1	3	1
5	1	3	1
6	1	3	2
7	1	3	2
700.048	1	448.638	1000024	62	398.776	-0.495008	2.21505	56.2926	87.838	0.539572	1.18773	40	1	1	1	1	283.682	0.000169524	2.21522	-0.495029	7	1	0	2	5	8	
0	0	0	0
700.048	-1	1760.64	-1000024	62	908.878	-1.27989	-1.30903	7.54861	3.0014	0.929241	2.70654	40	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0
700.048	1	1720.88	1000024	62	219.605	2.74781	-0.72138	38.2083	15.543	0.92629	2.65385	47	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	1
2	1	1	2
3	1	2	1
4	1	2	1
5	1	2	2
6	1	3	1
7	1	3	1
700.048	-1	612.703	-1000024	62	260.322	1.50057	-2.79266	63.8997	73.009	0.658603	1.32892	55	1	1	1	-1	368	0.000210822	-2.79245	1.50059	7	1	0	2	5	9	
1	1	1	1
2	1	1	2
3	1	1	3
4	1	1	4
5	1	3	1
6	1	3	1
7	1	3	2
8	1	3	2
9	1	3	3
700.048	1	725.453	1000024	62	408.195	1.17755	1.07849	82.3551	79.471	0.719595	1.4401	51	1	1	1	1	1197.18	0.000351083	1.07817	1.17769	9	1	0	2	7	4	
1	1	1	1
2	1	1	2
3	1	1	3
4	1	1	3
5	1	1	4
6	1	3	1
7	1	3	1
8	1	3	2
9	1	3	2
10	1	3	3
11	1	3	3
12	1	3	4
13	1	5	1
700.048	-1	715.72	-1000024	62	587.819	0.648266	-2.13955	83.1252	81.305	0.714891	1.43013	51	1	1	1	-1	457.618	0.000253866	-2.13974	0.648436	13	1	0	2	9	5	
0	0	0	0
700.048	1	228.116	1000024	62	131.151	1.15136	-1.72862	5.60377	17.197	0.309824	1.05175	52	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	1
2	1	1	2
3	1	1	3
4	1	1	4
5	1	3	1
6	1	3	1
7	1	3	2
8	1	3	2
9	1	3	3
10	1	3	4
700.048	1	1812.21	1000024	62	1382.42	0.769422	-1.62635	70.151	27.099	0.93282	2.77513	53	1	1	1	1	2057.37	0.000356644	-1.62642	0.769072	9	1	0	2	8	6	
1	1	1	1
2	1	1	2
3	1	2	1
4	1	2	2
5	1	2	3
6	1	4	1
7	1	4	2
8	1	4	2
9	1	4	3
10	1	4	3
11	1	4	3
12	1	6	1
13	1	6	2
14	1	6	3
15	1	6	3
16	1	6	4
17	1	6	4
18	1	6	5
19	1	6	5
20	1	6	5
21	1	6	6
22	1	6	6
23	1	6	7
24	1	6	7
25	1	6	8
26	1	6	8
27	1	6	9
28	1	6	9
29	1	6	9
700.048	1	679.254	1000024	62	216.229	-1.81145	-2.12938	395.541	407.65	0.696368	1.39337	46	1	1	1	1	226.133	0.00013017	-2.12949	-1.81152	28	1	0	2	17	0	
1	1	1	1
2	1	1	2
3	1	2	1
4	1	2	2
5	1	2	2
6	1	2	2
7	1	2	3
8	1	4	2
9	1	4	2
10	1	4	3
11	1	4	3
700.048	-1	1574.99	-1000024	62	406.321	-2.03094	0.872634	125.604	55.828	0.913801	2.46206	46	1	1	1	-1	198.81	0.000497963	0.872136	-2.03091	11	1	0	2	7	9	
0	0	0	0
700.048	1	1829.18	1000024	62	76.4343	-3.8679	-2.50205	1082.65	414.34	0.93394	2.79776	56	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0
700.048	-1	1173.35	-1000024	62	75.2275	-3.43922	0.963362	373.87	223.06	0.858769	1.95174	56	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	1
2	1	1	2
3	1	1	3
4	1	1	4
5	1	3	1
6	1	3	1
7	1	3	1
8	1	3	1
9	1	3	2
10	1	3	2
11	1	3	3
12	1	3	4
13	1	5	1
14	1	5	2
15	1	5	2
16	1	5	3
17	1	5	4
18	1	5	5
19	1	5	6
700.048	1	581.312	1000024	62	536.417	0.406328	-2.45943	270.923	326.26	0.638847	1.29983	60	1	1	1	1	536.307	0.000155874	-2.45946	0.406175	18	1	0	2	14	0	
1	1	1	1
2	1	1	2
3	1	1	3
4	1	1	4
700.048	-1	374.694	-1000024	62	295.841	0.714808	1.86099	26.3585	49.246	0.471897	1.13423	58	1	1	1	-1	192.504	0.000436535	1.86089	0.714381	4	1	0	2	4	7	
1	1	1	1
2	1	1	1
3	1	1	2
4	1	2	1
5	1	2	1
6	1	2	2
700.048	1	800.495	1000024	62	331.547	-1.52867	-0.000655241	61.132	53.461	0.752756	1.51907	57	1	1	1	1	363.586	0.000153011	-0.000755343	-1.52878	6	1	0	2	4	10	
1	1	1	1
2	1	1	2
3	1	2	1
4	1	2	1
5	1	2	2
6	1	2	2
7	1	2	3
8	1	2	3
9	1	4	1
10	1	4	1
11	1	4	2
12	1	4	2
13	1	4	3
14	1	4	3
15	1	6	1
16	1	6	1
700.048	1	397.615	1000024	62	109.34	1.9647	-2.39101	144.875	255.07	0.493879	1.15005	59	1	1	1	1	114.076	0.00015923	-2.39109	1.96456	16	1	0	2	9	8	
0	0	0	0
700.048	-1	229.827	-1000024	62	101.836	1.45396	1.32621	13.2427	40.337	0.311922	1.05251	59	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	1
2	1	1	4
3	1	3	1
4	1	3	1
5	1	3	2
6	1	3	2
700.048	1	1766.13	1000024	62	1000.18	1.16975	2.94301	69.7876	27.662	0.929634	2.71383	54	1	1	1	1	783.058	0.000173053	2.9431	1.1696	6	1	0	2	4	5	
1	1	1	1
2	1	1	2
3	1	1	3
4	1	1	3
5	1	1	4
6	1	3	1
7	1	3	1
8	1	3	2
9	1	3	2
10	1	3	3
11	1	3	3
12	1	5	1
13	1	5	2
14	1	5	2
700.048	-1	1359.69	-1000024	62	764.94	1.17775	-0.290207	131.591	67.751	0.88908	2.18459	54	1	1	1	-1	743.165	0.000101874	-0.290162	1.17784	14	1	0	2	9	1	
1	1	1	1
2	1	1	3
3	1	1	4
4	1	3	1
5	1	3	2
6	1	3	2
7	1	3	3
8	1	3	4
9	1	5	1
10	1	5	1
11	1	5	2
12	1	5	2
13	1	5	3
14	1	5	4
15	1	5	5
16	1	5	5
17	1	5	6
700.048	1	210.583	1000024	62	208.665	-0.135472	-1.516	122.617	407.62	0.288061	1.04426	69	1	1	1	1	225.747	0.000177952	-1.51615	-0.135378	15	1	0	2	13	0	
1	1	1	1
2	1	1	2
3	1	1	3
4	1	1	4
700.048	-1	188.637	-1000024	62	178.629	-0.333188	1.48191	25.3354	94.022	0.260182	1.03567	69	1	1	1	1	169.427	0.0015947	1.48345	-0.333598	4	1	0	2	4	10	
1	1	1	1
2	1	1	2
3	1	1	3
4	1	1	4
5	1	3	1
6	1	3	1
7	1	3	2
8	1	3	2
9	1	3	3
10	1	3	4
11	1	5	1
12	1	5	1
13	1	5	2
14	1	5	2
700.048	1	354.755	1000024	62	243.076	-0.925229	-0.309482	107.514	212.16	0.45203	1.12107	63	1	1	1	1	218.232	0.000304025	-0.309457	-0.924926	13	1	0	2	10	3	
1	1	1	1
2	1	1	2
3	1	1	4
4	1	3	1
5	1	3	1
6	1	3	2
7	1	3	2
8	1	3	2
9	1	3	2
700.048	1	1233.49	1000024	62	576.817	-1.39344	-0.912415	89.6883	50.901	0.869699	2.026	61	1	1	1	1	388.274	9.18138e-05	-0.912324	-1.39345	9	1	0	2	5	7	
1	1	1	1
2	1	1	2
3	1	2	1
4	1	2	1
5	1	2	2
700.048	1	853.354	1000024	62	243.519	-1.92611	-0.291594	65.3381	53.6	0.773136	1.57669	66	1	1	1	1	58.1856	0.00116021	-0.290435	-1.92615	5	1	0	2	4	13	
1	1	1	1
2	1	1	2
3	1	2	1
4	1	2	2
5	1	4	1
6	1	4	1
7	1	4	2
8	1	4	2
9	1	4	3
10	1	6	1
11	1	6	2
12	1	6	3
13	1	6	4
14	1	6	4
15	1	6	5
16	1	6	5
17	1	6	6
18	1	6	7
19	1	6	8
20	1	6	9
700.048	1	1704.03	1000024	62	606.004	1.69378	-0.683446	332.458	136.58	0.924986	2.63157	62	1	1	1	1	613.985	0.000225266	-0.683424	1.694	19	1	0	2	16	0	
1	1	1	1
2	1	1	2
3	1	2	1
4	1	2	1
5	1	2	2
6	1	2	2
7	1	2	3
8	1	4	1
9	1	4	1
10	1	4	2
11	1	4	3
12	1	4	3
13	1	6	1
14	1	6	1
15	1	6	2
16	1	6	3
17	1	6	4
18	1	6	5
19	1	6	6
700.048	1	1244.59	1000024	62	326.132	-2.01478	2.80162	238.27	134.02	0.871586	2.03981	65	1	1	1	1	393.857	0.000185631	2.80157	-2.01496	18	1	0	2	14	2	
1	1	1	2
2	1	1	3
3	1	1	4
4	1	3	1
5	1	3	1
6	1	3	2
7	1	3	2
8	1	3	3
9	1	3	4
10	1	5	1
11	1	5	1
700.048	-1	359.705	-1000024	62	358.419	0.0846806	-0.368184	69.0587	134.4	0.457027	1.12429	65	1	1	1	-1	287.011	0.000285385	-0.368344	0.084917	11	1	0	2	8	5	
0	0	0	0
700.048	-1	297.936	-1000024	62	242.598	-0.663212	-3.08887	9.63757	22.645	0.391603	1.0868	67	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	1	2
2	1	1	3
3	1	1	4
700.048	1	525.78	1000024	62	315.198	1.09968	-2.1931	38.148	50.792	0.600544	1.25064	71	1	1	1	1	146.573	0.000616322	-2.19248	1.09968	3	1	0	2	3	5	
1	1	1	1
2	1	1	2
3	1	1	3
4	1	3	1
5	1	3	1
